"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
0.216977,0.059866,0.041394,0.027401,0.018377,0.014332,0.011332,0.008983,0.007223,0.006124,0.005785,0.00569,0.005678,0.005904,0.006369,0.006883,0.007548,0.00858,0.010091,0.012101,0.014349,0.016073,0.016684,0.016317,0.015691,0.014601,0.013384,0.012548,0.012201,0.012146,0.012259,0.012384,0.012408,0.012482,0.012734,0.012918,0.012904,0.012992,0.013296,0.013704,0.014135,0.014506,0.014823,0.015154,0.015558,0.015882,0.016219,0.016713,0.017462,0.018474,0.01958,0.020637,0.021619,0.022451,0.023346,0.02451,0.025798,0.027451,0.029532,0.031861,0.03464,0.037886,0.040905,0.043984,0.046993,0.049644,0.053696,0.05896,0.066096,0.07511,0.084897,0.094644,0.103941,0.112291,0.115805,0.118073,0.127389,0.13936,0.152327,0.164915,0.190779,0.213155,0.23588,0.258145,0.278011,0.293083,0.306976,0.321863,0.337601,0.354233,0.373428,0.387106,0.390852,0.385835,0.381092,0.401075,0.431149,0.468343,0.528361,0.658818
0.236107,0.076763,0.055224,0.036609,0.024773,0.019543,0.016177,0.013342,0.011162,0.009691,0.008921,0.008474,0.008221,0.008113,0.008101,0.00836,0.009494,0.011627,0.014835,0.019375,0.024653,0.029124,0.031611,0.031574,0.029657,0.026193,0.023135,0.020956,0.019532,0.018942,0.018981,0.019159,0.019284,0.019221,0.019254,0.019345,0.019484,0.019638,0.019785,0.019972,0.020326,0.020605,0.02087,0.021028,0.02132,0.021554,0.021908,0.022423,0.023049,0.023863,0.024849,0.025806,0.026799,0.027696,0.028253,0.029346,0.030612,0.032275,0.034434,0.037069,0.039758,0.042528,0.045422,0.047864,0.050478,0.051885,0.054969,0.059866,0.066819,0.076639,0.087567,0.098336,0.107831,0.116265,0.12273,0.123529,0.129974,0.140879,0.15463,0.168662,0.193461,0.214527,0.236249,0.257889,0.278007,0.295272,0.312099,0.329828,0.348768,0.368564,0.388642,0.403006,0.407134,0.402979,0.412107,0.467467,0.538858,0.624728,0.740149,0.937196
0.184809,0.047122,0.031521,0.021452,0.014293,0.010845,0.008678,0.007004,0.00573,0.004966,0.004641,0.004443,0.004429,0.004624,0.00485,0.005152,0.005698,0.00636,0.007009,0.007771,0.008671,0.009521,0.01023,0.010677,0.010725,0.010166,0.009699,0.009557,0.009433,0.009303,0.00934,0.009458,0.009594,0.009671,0.009653,0.009589,0.009734,0.010078,0.01038,0.010618,0.010971,0.011399,0.011759,0.01206,0.012312,0.012522,0.012835,0.013318,0.013832,0.014348,0.014974,0.015684,0.016518,0.017405,0.018249,0.019198,0.020391,0.021921,0.023779,0.025957,0.02837,0.030575,0.032582,0.034814,0.036841,0.038528,0.040802,0.044352,0.049473,0.05617,0.064239,0.072239,0.079374,0.085615,0.091195,0.096389,0.101012,0.106997,0.116849,0.128516,0.146467,0.160996,0.176252,0.191701,0.206536,0.220087,0.233249,0.246576,0.259784,0.272714,0.28449,0.290287,0.287424,0.276322,0.272429,0.309296,0.370396,0.43855,0.525134,0.656592
0.199001,0.048295,0.03274,0.021098,0.014275,0.010618,0.00818,0.006424,0.005248,0.004586,0.004432,0.004403,0.004396,0.004547,0.004857,0.005171,0.005643,0.006406,0.007267,0.008106,0.009008,0.009735,0.010298,0.010666,0.010694,0.010272,0.009604,0.009242,0.00921,0.009224,0.0093,0.00947,0.00966,0.009805,0.009829,0.009741,0.009698,0.0099,0.010279,0.010627,0.010941,0.011347,0.011794,0.012133,0.012418,0.012674,0.012978,0.013438,0.014084,0.014773,0.015487,0.016268,0.017111,0.01803,0.018929,0.019809,0.020946,0.022415,0.024352,0.026725,0.029415,0.032114,0.034542,0.03673,0.039259,0.041727,0.044564,0.048261,0.053385,0.060233,0.068458,0.076788,0.084812,0.092209,0.099185,0.106209,0.113866,0.120216,0.127832,0.139983,0.158845,0.174027,0.190726,0.208299,0.226032,0.243391,0.260517,0.277868,0.295277,0.312214,0.328684,0.340774,0.344585,0.340143,0.339138,0.371443,0.434219,0.523115,0.619229,0.751536
0.17737,0.041032,0.030403,0.019495,0.012761,0.009496,0.007169,0.005437,0.004353,0.003843,0.003768,0.003822,0.003894,0.003984,0.00422,0.004597,0.005018,0.00562,0.006488,0.007381,0.008138,0.00869,0.009052,0.009283,0.009347,0.009182,0.00886,0.008431,0.008338,0.008496,0.008619,0.008698,0.008853,0.009021,0.009123,0.009111,0.009083,0.009132,0.009403,0.00979,0.010111,0.010364,0.010734,0.011139,0.011417,0.011686,0.012037,0.012488,0.013134,0.013979,0.014851,0.01564,0.016439,0.017251,0.018044,0.018767,0.019713,0.021022,0.022727,0.025039,0.027785,0.030454,0.033089,0.035421,0.037386,0.039825,0.042747,0.046183,0.05057,0.056487,0.063922,0.071694,0.079457,0.087089,0.094439,0.101983,0.110189,0.118694,0.12451,0.13104,0.148571,0.161871,0.177227,0.193896,0.210808,0.227113,0.242681,0.257803,0.272826,0.288396,0.305542,0.321095,0.332191,0.336462,0.342578,0.370872,0.413035,0.487626,0.609067,0.758589
0.17728,0.04334,0.03133,0.021649,0.013826,0.010205,0.00765,0.00571,0.00446,0.003927,0.003948,0.004038,0.004145,0.004242,0.004341,0.004612,0.00511,0.005704,0.006584,0.007827,0.009,0.009648,0.009974,0.010045,0.009898,0.009575,0.009324,0.009004,0.008683,0.008858,0.009279,0.009469,0.009581,0.009769,0.009932,0.009987,0.009983,0.009988,0.010102,0.010463,0.010887,0.011168,0.011402,0.011816,0.012257,0.012549,0.012936,0.01344,0.014053,0.014896,0.015911,0.016818,0.017662,0.018595,0.019616,0.020691,0.021873,0.023335,0.025115,0.027236,0.029933,0.032727,0.035392,0.038263,0.040953,0.043377,0.046927,0.050937,0.055288,0.060583,0.067304,0.074977,0.08311,0.091766,0.100861,0.110342,0.120379,0.131184,0.14165,0.146861,0.161555,0.175667,0.192681,0.211963,0.231831,0.250356,0.267408,0.283234,0.298211,0.314357,0.334767,0.35418,0.369934,0.378913,0.382664,0.39696,0.404172,0.403523,0.425379,0.498018
0.174813,0.040676,0.030282,0.020637,0.013899,0.01041,0.007694,0.005774,0.004502,0.003865,0.003845,0.00398,0.004134,0.004317,0.004527,0.004812,0.005286,0.005966,0.006853,0.007945,0.009099,0.00994,0.010261,0.010194,0.009829,0.009371,0.009093,0.009031,0.008898,0.009076,0.009297,0.009529,0.009723,0.00982,0.009844,0.009903,0.01001,0.010138,0.010229,0.01046,0.010746,0.011059,0.011454,0.011756,0.012139,0.012446,0.012893,0.013463,0.014089,0.01488,0.015817,0.016675,0.017559,0.01832,0.019042,0.019826,0.020896,0.022318,0.024163,0.026164,0.028859,0.031551,0.034318,0.037028,0.040108,0.042235,0.045245,0.04899,0.053148,0.057838,0.063173,0.069283,0.076843,0.085684,0.095712,0.106549,0.117175,0.128049,0.139184,0.148136,0.15787,0.171636,0.188592,0.208254,0.228745,0.24702,0.262819,0.276221,0.287381,0.298769,0.315529,0.333212,0.349656,0.367836,0.398449,0.462479,0.541279,0.617611,0.701221,0.896326
0.173911,0.040284,0.028426,0.019638,0.013435,0.010345,0.007763,0.005751,0.004473,0.003801,0.003675,0.003776,0.003972,0.00418,0.004451,0.004784,0.00512,0.005628,0.006435,0.007267,0.008044,0.008855,0.009418,0.009456,0.009188,0.008837,0.008646,0.008682,0.008864,0.00914,0.009094,0.009046,0.009266,0.009403,0.009366,0.009396,0.00961,0.009882,0.010092,0.010242,0.010329,0.01051,0.010937,0.011334,0.011543,0.011805,0.012282,0.012868,0.013522,0.014281,0.015096,0.015861,0.016731,0.017537,0.01812,0.018707,0.019636,0.021111,0.022991,0.025157,0.027775,0.03042,0.032954,0.035646,0.038223,0.040501,0.0431,0.046195,0.05043,0.055529,0.061089,0.066706,0.073453,0.0818,0.091269,0.101598,0.111337,0.121123,0.131009,0.141082,0.151778,0.166297,0.183885,0.204018,0.224394,0.24116,0.254929,0.2656,0.273504,0.282454,0.299584,0.31968,0.340447,0.362551,0.396599,0.464197,0.549501,0.640706,0.712149,0.794637
0.187873,0.043411,0.029042,0.01941,0.0133,0.010139,0.00792,0.005855,0.004454,0.003771,0.003632,0.003678,0.003878,0.004194,0.004542,0.00497,0.005421,0.005835,0.006416,0.007256,0.007995,0.00857,0.009192,0.009524,0.009359,0.009015,0.008778,0.008719,0.008856,0.00911,0.009336,0.009164,0.009102,0.009287,0.00935,0.009304,0.009407,0.009698,0.010031,0.010322,0.010563,0.010746,0.011043,0.011523,0.011892,0.012097,0.01246,0.013053,0.013726,0.014488,0.015342,0.016156,0.016967,0.017909,0.018766,0.01951,0.020497,0.021877,0.023831,0.026142,0.02866,0.031355,0.034007,0.036624,0.039564,0.042495,0.045617,0.049203,0.05326,0.05884,0.065339,0.071963,0.078672,0.08679,0.096498,0.107212,0.118236,0.128621,0.139892,0.151755,0.164505,0.180565,0.199674,0.221516,0.243635,0.261797,0.277635,0.290561,0.299327,0.30743,0.322512,0.337542,0.350118,0.360268,0.373824,0.412649,0.465137,0.509419,0.527617,0.51731
0.175375,0.040566,0.027905,0.017827,0.011981,0.009235,0.007428,0.005916,0.004637,0.003954,0.003779,0.003757,0.003847,0.004116,0.004518,0.004955,0.00544,0.005929,0.006384,0.007053,0.007939,0.008534,0.008976,0.009464,0.009555,0.009165,0.008818,0.008651,0.008691,0.008956,0.009354,0.009584,0.009378,0.009378,0.009568,0.009564,0.00952,0.009686,0.010036,0.010402,0.010725,0.01096,0.011142,0.011479,0.011939,0.012243,0.012512,0.01304,0.01382,0.014664,0.01561,0.016555,0.017431,0.018358,0.019412,0.020364,0.02144,0.02283,0.02465,0.027133,0.029881,0.032547,0.035397,0.038144,0.040847,0.04403,0.047458,0.051416,0.056,0.061108,0.068204,0.075808,0.083097,0.090407,0.099161,0.109024,0.119971,0.131309,0.142616,0.156629,0.173394,0.191412,0.211861,0.234522,0.25684,0.27425,0.290007,0.304732,0.316647,0.328396,0.34891,0.369179,0.385281,0.398499,0.414208,0.446508,0.488076,0.528062,0.530408,0.499959
0.18908,0.046842,0.032387,0.02116,0.013604,0.010123,0.007833,0.006165,0.004898,0.00407,0.003879,0.003874,0.00394,0.004122,0.004485,0.004971,0.005471,0.006057,0.006679,0.007314,0.008219,0.009147,0.009583,0.009848,0.010087,0.009785,0.009201,0.008802,0.008641,0.008736,0.009083,0.009503,0.009665,0.009414,0.009506,0.00977,0.009811,0.009843,0.010113,0.010528,0.01089,0.011169,0.011353,0.011523,0.011911,0.0124,0.012752,0.013118,0.013793,0.014698,0.015571,0.016449,0.017308,0.018105,0.019025,0.020108,0.021188,0.022452,0.024007,0.025971,0.028555,0.031067,0.033509,0.03628,0.038948,0.041696,0.045328,0.049273,0.054045,0.059589,0.065456,0.072987,0.080496,0.087109,0.093475,0.101148,0.110337,0.121316,0.133204,0.146428,0.167984,0.187189,0.207465,0.22817,0.246342,0.257204,0.265577,0.273545,0.281223,0.29235,0.316219,0.342086,0.364049,0.381862,0.401947,0.43687,0.472503,0.510131,0.542887,0.547389
0.17705,0.043694,0.031153,0.020617,0.013467,0.010149,0.007992,0.006429,0.005338,0.004629,0.004426,0.004198,0.004195,0.004329,0.004576,0.005042,0.005591,0.006203,0.006857,0.007547,0.008257,0.008958,0.009458,0.009767,0.009824,0.00954,0.009244,0.008939,0.008759,0.008754,0.009074,0.009431,0.009895,0.009874,0.009965,0.009854,0.009793,0.009891,0.010025,0.01024,0.010571,0.010955,0.011309,0.01147,0.011706,0.011962,0.012306,0.012959,0.013615,0.01449,0.01542,0.016401,0.017356,0.018111,0.018845,0.019634,0.020541,0.021864,0.023484,0.025183,0.027608,0.029989,0.032539,0.035214,0.037809,0.040302,0.04352,0.047397,0.051703,0.05752,0.062205,0.068263,0.075001,0.081606,0.087394,0.093384,0.100075,0.109296,0.121317,0.134016,0.155484,0.173305,0.191558,0.209553,0.224904,0.234277,0.242433,0.251476,0.261834,0.276146,0.299174,0.320712,0.335442,0.341995,0.347194,0.369828,0.395463,0.408751,0.417907,0.445224
0.183744,0.04345,0.030583,0.020746,0.013711,0.010394,0.008198,0.006497,0.005308,0.004667,0.004551,0.004356,0.00427,0.004425,0.004686,0.005071,0.005604,0.006255,0.006896,0.007588,0.008296,0.008711,0.009028,0.009505,0.009614,0.009263,0.009193,0.009253,0.009135,0.009043,0.009154,0.009343,0.009661,0.009987,0.010384,0.010193,0.009924,0.010139,0.010431,0.010562,0.010805,0.01125,0.011754,0.012096,0.01229,0.012316,0.01246,0.01317,0.014053,0.014793,0.015622,0.016651,0.017625,0.018445,0.019155,0.019769,0.02055,0.021959,0.023808,0.02578,0.028135,0.030509,0.033127,0.035997,0.0385,0.041016,0.044226,0.047723,0.052266,0.057656,0.063118,0.068175,0.073933,0.080656,0.087518,0.09374,0.099663,0.107626,0.119118,0.133787,0.155869,0.173886,0.192071,0.209794,0.225068,0.235556,0.245935,0.258521,0.273615,0.292646,0.318027,0.340479,0.353568,0.357487,0.364071,0.401763,0.460983,0.532347,0.600976,0.702201
0.184126,0.044087,0.029863,0.020034,0.013542,0.010036,0.007761,0.006005,0.004808,0.00419,0.004122,0.004272,0.004256,0.004335,0.004566,0.00485,0.005242,0.005838,0.00662,0.007457,0.008359,0.009021,0.009258,0.009382,0.009546,0.009236,0.008862,0.00893,0.00911,0.009166,0.009305,0.00949,0.009694,0.01,0.010297,0.010555,0.010273,0.010122,0.010433,0.010739,0.010909,0.011179,0.011636,0.012114,0.012422,0.012618,0.012763,0.013116,0.014007,0.014966,0.015745,0.016552,0.017555,0.018405,0.019125,0.019819,0.020666,0.021816,0.023628,0.025807,0.028077,0.030494,0.032919,0.035715,0.038785,0.041577,0.044881,0.048919,0.052978,0.058267,0.064198,0.069456,0.074223,0.080054,0.087072,0.094426,0.101905,0.109259,0.119188,0.133053,0.15641,0.17426,0.192451,0.210208,0.226019,0.238242,0.250834,0.266344,0.285469,0.308669,0.336818,0.363544,0.38037,0.382147,0.381673,0.41013,0.454591,0.514883,0.588645,0.668209
0.19679,0.045661,0.031859,0.020572,0.013953,0.010547,0.008086,0.006267,0.004968,0.004252,0.004071,0.00419,0.004426,0.004512,0.004761,0.005142,0.005546,0.006022,0.006676,0.00747,0.008206,0.008783,0.00909,0.009037,0.008991,0.009055,0.008899,0.008825,0.009191,0.00953,0.009614,0.009639,0.0097,0.009819,0.010067,0.010377,0.010667,0.010414,0.010477,0.01098,0.011354,0.01152,0.011811,0.012263,0.012654,0.012857,0.01306,0.013233,0.013699,0.01469,0.015622,0.016278,0.017081,0.018132,0.018946,0.019739,0.020781,0.022028,0.023675,0.026051,0.028633,0.031003,0.033438,0.035813,0.038539,0.041421,0.044193,0.048008,0.052765,0.057489,0.063814,0.070271,0.075626,0.080439,0.086562,0.094084,0.102643,0.111219,0.119565,0.131218,0.155127,0.172743,0.191027,0.208799,0.224217,0.235793,0.246848,0.259786,0.275852,0.295909,0.320398,0.344836,0.363323,0.367158,0.362902,0.383532,0.413771,0.447974,0.498456,0.58104
0.169029,0.049122,0.026767,0.019965,0.015694,0.011514,0.007811,0.005095,0.003489,0.002879,0.003134,0.003591,0.004153,0.00464,0.004795,0.005023,0.005343,0.005749,0.006311,0.007133,0.008097,0.008762,0.009182,0.009259,0.00893,0.008685,0.008757,0.008624,0.008684,0.009243,0.009667,0.009667,0.009633,0.009644,0.009722,0.009952,0.010366,0.010688,0.010442,0.010707,0.011359,0.01165,0.011735,0.011997,0.012391,0.012682,0.012927,0.013235,0.013533,0.014242,0.015453,0.016351,0.016948,0.017806,0.01891,0.019675,0.02067,0.022011,0.023559,0.025633,0.028433,0.030968,0.033219,0.035568,0.037827,0.040532,0.043628,0.046802,0.051652,0.057748,0.063549,0.070688,0.077528,0.082761,0.087257,0.093401,0.101818,0.111377,0.120391,0.128856,0.150358,0.166703,0.184566,0.203033,0.220331,0.234964,0.249075,0.264342,0.281943,0.303099,0.3285,0.356379,0.384924,0.409902,0.432014,0.476321,0.529427,0.587248,0.660281,0.802126
0.181535,0.05028,0.026439,0.019588,0.016416,0.012021,0.007865,0.004832,0.003156,0.002638,0.003154,0.003794,0.004378,0.004955,0.005199,0.00553,0.005576,0.005968,0.006546,0.007244,0.008202,0.00897,0.009471,0.009621,0.009423,0.008974,0.008838,0.008802,0.008956,0.009354,0.009685,0.009968,0.010009,0.00995,0.009753,0.009853,0.009982,0.010629,0.010712,0.011264,0.011612,0.011875,0.012208,0.012405,0.012455,0.012602,0.012872,0.013378,0.013798,0.014377,0.015321,0.016113,0.017304,0.018116,0.019203,0.01993,0.021153,0.022685,0.024318,0.026274,0.028763,0.031154,0.033741,0.036377,0.038547,0.041162,0.044202,0.047961,0.052282,0.058401,0.063324,0.070395,0.07741,0.084319,0.090055,0.095541,0.102386,0.111614,0.122143,0.131441,0.149318,0.164209,0.18138,0.200424,0.220109,0.238813,0.256688,0.274215,0.291139,0.306832,0.320415,0.332163,0.341272,0.347358,0.362195,0.416623,0.481109,0.546459,0.621535,0.745133
0.17818,0.043016,0.029648,0.020131,0.013343,0.009898,0.007352,0.005407,0.004205,0.003648,0.00372,0.003943,0.004179,0.004438,0.004756,0.005338,0.005601,0.005887,0.006465,0.007074,0.007707,0.008305,0.00881,0.008986,0.008923,0.008702,0.00839,0.008224,0.008568,0.008953,0.009041,0.009363,0.009783,0.009846,0.00969,0.009655,0.009737,0.010109,0.010571,0.011458,0.011707,0.01156,0.011962,0.012421,0.012446,0.012471,0.012803,0.013477,0.014142,0.014838,0.015441,0.01593,0.017095,0.01844,0.0193,0.019958,0.021208,0.022932,0.024764,0.026912,0.029275,0.031474,0.034152,0.037122,0.03943,0.041789,0.044591,0.048416,0.053636,0.059107,0.064748,0.071453,0.078602,0.085751,0.092868,0.098319,0.102287,0.108264,0.117501,0.128534,0.144558,0.15963,0.176431,0.195586,0.21616,0.236583,0.256479,0.275233,0.292012,0.30549,0.314926,0.321474,0.326192,0.329688,0.343927,0.400337,0.470982,0.521016,0.546055,0.571132
0.18217,0.048677,0.023657,0.016193,0.013011,0.009752,0.007204,0.005149,0.003835,0.003277,0.003311,0.003525,0.003774,0.004064,0.004414,0.004936,0.00586,0.006555,0.007371,0.008054,0.008305,0.00839,0.008521,0.008646,0.008536,0.008346,0.008185,0.007955,0.00791,0.00832,0.008625,0.008684,0.009038,0.009403,0.009399,0.009273,0.009305,0.009465,0.009885,0.010443,0.011286,0.011297,0.011168,0.011525,0.011765,0.011661,0.011737,0.012163,0.012941,0.013745,0.014595,0.015213,0.015763,0.016833,0.017799,0.0183,0.019032,0.020641,0.022859,0.025497,0.028632,0.031553,0.034098,0.036912,0.039517,0.0413,0.04385,0.047359,0.052491,0.059623,0.067247,0.07435,0.082287,0.0904,0.09827,0.105673,0.111674,0.116383,0.124312,0.136538,0.155908,0.172108,0.19098,0.210733,0.230703,0.248702,0.266016,0.282429,0.297009,0.310752,0.325848,0.340008,0.354588,0.372025,0.399315,0.457626,0.537286,0.59797,0.574175,0.509579
0.172381,0.045021,0.023027,0.014826,0.011623,0.008728,0.006389,0.004635,0.003435,0.002969,0.003069,0.003244,0.003483,0.003731,0.004019,0.004406,0.005163,0.006312,0.007068,0.007614,0.007861,0.007876,0.007833,0.007875,0.007924,0.007797,0.007721,0.007679,0.007557,0.007671,0.008204,0.008477,0.008574,0.009018,0.009355,0.009274,0.009173,0.009251,0.00948,0.009965,0.010634,0.011383,0.011138,0.011014,0.011322,0.011378,0.011321,0.011572,0.012214,0.013241,0.014279,0.015161,0.015687,0.016239,0.01719,0.017865,0.018441,0.019484,0.02149,0.024024,0.026917,0.029843,0.032456,0.034924,0.037813,0.040504,0.043033,0.046525,0.050812,0.056654,0.063979,0.070386,0.076354,0.08348,0.090952,0.098791,0.107236,0.113987,0.119286,0.12861,0.147821,0.163276,0.179892,0.198556,0.216383,0.232376,0.248328,0.26444,0.279196,0.292331,0.306261,0.317148,0.324594,0.331837,0.346616,0.383939,0.436418,0.493764,0.494346,0.405801
0.18175,0.055009,0.02712,0.017685,0.012945,0.009472,0.00692,0.005061,0.00381,0.00317,0.003205,0.003365,0.003555,0.003903,0.004311,0.004838,0.005521,0.006585,0.007755,0.008026,0.008335,0.008493,0.008429,0.008288,0.00821,0.008112,0.007943,0.007924,0.007983,0.008006,0.008378,0.009125,0.009382,0.009478,0.009969,0.010178,0.009958,0.009844,0.009971,0.01031,0.010917,0.011697,0.012411,0.011929,0.011888,0.012331,0.012503,0.012629,0.013126,0.014027,0.015255,0.016213,0.016933,0.017255,0.017791,0.018833,0.019966,0.021361,0.023664,0.027436,0.031714,0.03561,0.039034,0.041568,0.043619,0.045926,0.048306,0.050952,0.055264,0.060881,0.068577,0.077022,0.083948,0.090874,0.099483,0.108748,0.119586,0.131056,0.139382,0.145412,0.164238,0.181408,0.199386,0.217978,0.237165,0.253281,0.269941,0.28857,0.308817,0.33076,0.356484,0.379934,0.397658,0.409367,0.421069,0.443027,0.46182,0.463288,0.41694,0.299947
0.172701,0.046361,0.025286,0.017223,0.012642,0.009248,0.006711,0.004952,0.003859,0.003253,0.003311,0.003485,0.003645,0.004044,0.004419,0.004969,0.005597,0.006324,0.007436,0.007892,0.008813,0.008703,0.008763,0.008676,0.008337,0.008087,0.007894,0.007874,0.007925,0.008098,0.008295,0.008767,0.009081,0.009346,0.009656,0.009621,0.009683,0.009725,0.009913,0.010052,0.010757,0.011153,0.012318,0.012173,0.012589,0.012484,0.012424,0.012798,0.013409,0.01386,0.014949,0.015782,0.016889,0.017414,0.017919,0.018622,0.019538,0.021775,0.024029,0.027339,0.030884,0.03468,0.038521,0.04152,0.044208,0.046845,0.049815,0.053919,0.059475,0.065264,0.072827,0.081303,0.09039,0.099445,0.107901,0.11577,0.126401,0.1382,0.151397,0.160375,0.172162,0.18909,0.207798,0.226519,0.244097,0.260304,0.27586,0.29411,0.316461,0.345092,0.382881,0.420078,0.451999,0.474683,0.490721,0.516048,0.543188,0.559651,0.555115,0.546291
0.20166,0.04669,0.022236,0.013559,0.011256,0.008731,0.006388,0.004689,0.003641,0.003114,0.003123,0.003262,0.003447,0.003791,0.00415,0.004646,0.005279,0.00604,0.006894,0.007477,0.008391,0.008405,0.008164,0.008215,0.008091,0.007891,0.007852,0.007999,0.008068,0.008163,0.008332,0.008374,0.008369,0.008867,0.009424,0.009407,0.009604,0.010103,0.01034,0.010302,0.010471,0.01071,0.011252,0.011679,0.012818,0.013139,0.012739,0.013203,0.014029,0.01434,0.014714,0.01528,0.016271,0.017285,0.018284,0.019078,0.019773,0.021887,0.024667,0.027122,0.029289,0.031938,0.035539,0.038951,0.042499,0.046087,0.049137,0.053651,0.059612,0.064653,0.070113,0.076291,0.084368,0.095629,0.106657,0.115788,0.126298,0.138555,0.152632,0.167599,0.175492,0.187749,0.204685,0.223659,0.24257,0.261044,0.281867,0.303793,0.328552,0.356805,0.388349,0.414754,0.428113,0.427085,0.421985,0.442034,0.475827,0.516238,0.555758,0.614571
0.196433,0.048572,0.022814,0.01439,0.012115,0.009161,0.006707,0.004756,0.003541,0.003014,0.003022,0.003254,0.00348,0.003746,0.004097,0.004438,0.005065,0.00597,0.007054,0.007722,0.00799,0.00866,0.008397,0.00815,0.008136,0.008005,0.007895,0.007986,0.008256,0.008442,0.008677,0.008899,0.008907,0.008933,0.00948,0.00988,0.009835,0.010187,0.010773,0.011009,0.011041,0.011239,0.011481,0.011916,0.012312,0.013327,0.013276,0.012991,0.013663,0.014533,0.014972,0.015528,0.016247,0.017321,0.01832,0.019309,0.020132,0.021147,0.023672,0.026632,0.029202,0.031277,0.034044,0.037703,0.041009,0.044577,0.048166,0.051569,0.057012,0.063731,0.069623,0.076039,0.08303,0.092254,0.104516,0.115441,0.123819,0.133731,0.145365,0.158967,0.172279,0.183853,0.197429,0.216172,0.236582,0.256461,0.277635,0.302487,0.32856,0.357455,0.389943,0.420125,0.439037,0.438665,0.43457,0.461994,0.504429,0.563613,0.64975,0.776448
0.173676,0.044478,0.020947,0.012902,0.011333,0.008643,0.006237,0.004482,0.003257,0.002723,0.002735,0.002929,0.003234,0.003506,0.003861,0.004284,0.004759,0.005515,0.006356,0.007021,0.007404,0.007903,0.008677,0.008309,0.008055,0.007842,0.007578,0.007432,0.00756,0.007905,0.008193,0.008482,0.0087,0.00865,0.008692,0.009262,0.009579,0.009571,0.010082,0.010711,0.010873,0.010857,0.011047,0.011331,0.011745,0.012298,0.013468,0.013274,0.01324,0.01417,0.014999,0.015344,0.015896,0.016632,0.017682,0.01865,0.019804,0.02072,0.022099,0.025039,0.028031,0.030335,0.032154,0.03495,0.03852,0.041623,0.045414,0.049149,0.053091,0.05973,0.067234,0.073341,0.080087,0.087205,0.096755,0.108718,0.118086,0.125219,0.134534,0.145788,0.157672,0.178076,0.191964,0.207087,0.2265,0.245597,0.264565,0.285504,0.310005,0.335775,0.365769,0.396866,0.423116,0.434304,0.434421,0.463661,0.503569,0.548137,0.618114,0.752898
0.18293,0.044159,0.018597,0.010592,0.009799,0.007647,0.005363,0.003774,0.002796,0.002351,0.002459,0.002728,0.003096,0.003551,0.003925,0.004438,0.005022,0.005602,0.006423,0.007138,0.007853,0.00836,0.009078,0.009796,0.008964,0.008432,0.008006,0.007633,0.007471,0.007669,0.008094,0.008343,0.008606,0.008794,0.008692,0.008814,0.009571,0.009857,0.009859,0.010492,0.011082,0.011054,0.010984,0.011212,0.011612,0.01211,0.012953,0.014344,0.013938,0.014132,0.015342,0.016085,0.016374,0.017018,0.017892,0.019109,0.020355,0.021863,0.022971,0.024892,0.028506,0.031552,0.033869,0.03588,0.03943,0.043891,0.04792,0.052858,0.057247,0.062017,0.070158,0.077922,0.084023,0.091617,0.0999,0.11179,0.126299,0.136634,0.144907,0.156327,0.169856,0.189441,0.216432,0.234148,0.25103,0.271188,0.292297,0.313847,0.337715,0.36574,0.396171,0.426682,0.455673,0.477081,0.492854,0.534334,0.58539,0.633084,0.682782,0.798426
0.156161,0.03759,0.018561,0.011071,0.009231,0.00716,0.005165,0.003797,0.002938,0.002532,0.002591,0.002739,0.002937,0.003287,0.003491,0.003949,0.004494,0.0052,0.006136,0.006819,0.007314,0.007679,0.007896,0.008681,0.008046,0.008332,0.007394,0.007427,0.007364,0.007407,0.007765,0.007931,0.008284,0.008438,0.008563,0.00852,0.008865,0.00924,0.009469,0.010047,0.010285,0.010613,0.010772,0.0111,0.010901,0.011536,0.011746,0.013413,0.012911,0.0142,0.014569,0.014718,0.015435,0.016477,0.016732,0.017861,0.018796,0.020769,0.022061,0.023428,0.025822,0.027632,0.031242,0.033698,0.036146,0.039751,0.042866,0.047721,0.052166,0.057009,0.062651,0.067989,0.074974,0.08307,0.088476,0.096352,0.106428,0.119137,0.130375,0.140875,0.149332,0.161695,0.180857,0.207274,0.222677,0.23537,0.254011,0.27425,0.293773,0.313893,0.334993,0.349795,0.358136,0.363502,0.382621,0.458669,0.556056,0.671441,0.806409,0.981958
